term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
task,tɑ:sk,,"n. 工作, 任务, 作业, 困难的工作； vt. 派给...工作, 使辛劳",,cet4,,tasked|tasking|tasks,1047,,
consumer,kәn'sju:mә,,"n. 消费者； [经] 消费者, 用户",,cet4,,consumers,1052,,
shot,ʃɒt,,"n. 发射, 炮弹, 射击, 射手, 投篮, 射门, 子弹, 射程, 拍摄, 注射； vt. 装弹, 使成颗粒状",,cet4,,dp|shoot|shots,1053,,
budget,'bʌdʒit,,n. 预算； vi. 编预算,,cet4,,budgeted|budgeting|budgets,1054,,
painting,'peintiŋ,,"n. 画, 绘画, 油漆； [化] 涂漆",,cet4,,i|painting|paintings,1056,,
scientist,'saiәntist,,n. 科学家； [医] 科学家,,cet4,,scientists,1057,,
safe,seif,,"n. 保险箱, 冷藏室； a. 安全的, 可靠的, 平安的, 稳健的, 有把握的",,cet4,,safer|safes|safest,1058,,
threat,θret,,"n. 恐吓, 恶兆, 威胁； [经] 威胁",,cet4,,threats,1066,,
responsibility,ri.spɒnsә'biliti,,"n. 责任, 职责, 负担, 可靠性； [化] 职责",,cet4,,responsibilities,1067,,
score,skɒ:,,"n. 得分, 抓痕, 二十个, 刻痕, 帐目, 乐谱, 起跑线, 终点线, 大量； vt. 刻划, 划线, 获得, 评价, 把...记下",,cet4,,scored|scores|scoring,1070,,
account,ә'kaunt,,"n. 报告, 解释, 估价, 理由, 利润, 算账, 帐目； vi. 报帐, 解释, 导致, 报偿, 占, 杀死",,cet4,,accounted|accounting|accounts,1071,,
audience,'ɒ:diәns,,"n. 听众, 观众, 读者； [法] 听讼, 观众, 听众",,cet4,,audiences,1074,,
vote,vәut,,"n. 投票, 选举, 选票, 表决, 选举权, 得票数； vi. 投票, 选举",,cet4,,voted|votes|voting,1078,,
prevent,pri'vent,,"v. 预防, 防止, 阻止, 妨碍",,cet4,,prevented|preventing|prevents,1083,,
citizen,'sitizn,,"n. 市民, 公民； [法] 公民, 国民, 市民",,cet4,,citizens,1084,,
majority,mә'dʒɒriti,,"n. 多数, 大半； [计] 多数逻辑",,cet4,,majorities,1085,,
born,bɒ:n,,a. 天生的； bear的过去分词,,cet4,,bear|born|borning|d,1088,,
professional,prә'feʃәnl,,"n. 专业人才； a. 专业的, 职业的",,cet4,,professionals,1094,,
alone,ә'lәun,,"a. 孤独的, 单独的, 独自的； adv. 独自地",,cet4,,,1097,,
customer,'kʌstәmә,,n. 消费者； [化] 顾客,,cet4,,customers,1098,,
speech,spi:tʃ,,"n. 演讲, 说话, 谈话, 言语, 引语, 民族语言； [医] 言语, 语言",,cet4,,speeches,1100,,
successful,sәk'sesful,,"a. 成功的, 一帆风顺的, 顺利的； [经] 成功的",,cet4,,,1101,,
option,'ɒpʃәn,,"n. 选择权, 挑选, 选项； [计] 选项",,cet4,,options,1102,,
southern,'sʌðәn,,"n. 南方人, 男风； a. 向南方的, 来自南方的",,cet4,,,1105,,
eventually,i'ventʃuәli,,"adv. 最后, 终于",,cet4,,,1106,,
fresh,freʃ,,"a. 新鲜的, 新奇的, 另外的, 淡的, 精神饱满的, 冒失的； adv. 最新地, 刚刚",,cet4,,fresher|freshest,1107,,
video,'vidiәu,,"n. 影像, 电视； a. 图像的, 电视的",,cet4,,videoing|videos,1109,,
global,'glәubl,,"a. 通用的, 全球的, 球形的, 综合的, 普遍的； [计] 共用",,cet4,,,1110,,
access,'ækses,,"n. 通路, 入口, 接近, 进入, 使用权, 发作； vt. 访问, 存取, 接近, 使用",,cet4,,accessed|accesses|accessing,1113,,
judge,dʒʌdʒ,,"n. 法官, 裁判员, 审判官, 鉴定人； vt. 审理, 鉴定, 判断, 判决, 裁定",,cet4,,judged|judges|judging,1115,,
publish,'pʌbliʃ,,"vt. 出版, 发行, 公开, 发表, 宣传, 公布； vi. 出版, 发行",,cet4,,published|publishes|publishing,1116,,
release,ri'li:s,,"n. 释放, 发泄, 豁免, 发行, 释放证书； vt. 释放, 解除, 放松, 豁免, 免除, 发布, 放弃, 让与",,cet4,,released|releases|releasing,1120,,
opinion,ә'pinjәn,,"n. 意见, 评价, 主张； [经] 意见",,cet4,,opinions,1124,,
recall,ri'kɒ:l,,"n. 回忆, 召回, 撤消； vt. 回想, 回忆, 召回, 撤消, 使恢复",,cet4,,recalled|recalling|recalls,1129,,
stare,stєә,,"vi. 注视, 凝视, 瞪视, 显眼； vt. 盯",,cet4,,stared|stares|staring,1131,,
safety,'seifti,,"n. 安全, 保险, 平安, 保安设备； vt. 保护, 防护",,cet4,,,1132,,
effective,i'fektiv,,"a. 有效的, 有力的, 实际的； n. 有生力量",,cet4,,,1133,,
neighborhood,'neibәhud,,"n. 附近, 邻近",,cet4,,neighborhoods,1134,,
original,ә'ridʒәnl,,"a. 最初的, 原始的, 有创意的； n. 原物, 原作",,cet4,,originals,1135,,
troop,tru:p,,"n. 军队, 一群, 一队； vi. 群集, 结队, 成群而行",,cet4,,trooped|trooping|troops,1137,,
income,'inkʌm,,"n. 收入, 收益, 流入； [经] 收益",,cet4,,incomes,1138,,
directly,"di'rektli, dai'rektli",,"adv. 径直地, 直接地, 直率地, 正好地, 直截了当地, (非正式)立即, 马上； conj. 一...(就...), 一当...就...",,cet4,,,1139,,
hurt,hә:t,,"n. 伤害, 创伤, 损害； v. 伤害, (使)伤心, 危害, 刺痛",,cet4,,dp|hurt|hurting|hurts,1140,,
track,træk,,"n. 轨迹, 足迹, 径迹, 小道, 轨道, 磁轨, 途径； vt. 循路而行, 追踪, 通过, 用纤拉",,cet4,,tracked|tracking|tracks,1143,,
basic,'beisik,,"n. 基本原理, 要素, 基本规律； a. 基本的, 碱性的",,cet4,,basics,1144,,
freedom,'fri:dәm,,"n. 自由, 坦率, 特权； [法] 自由, 自主, 免除",,cet4,,freedoms,1148,,
absolutely,'æbsәlu:tli,,"adv. 完全地, 绝对地, 确确实实地",,cet4,,,1149,,
achieve,ә'tʃi:v,,"vt. 完成, 达到； vi. 如愿以偿",,cet4,,achieved|achieves|achieving,1152,,
object,'ɒbdʒekt,,"n. 物体, 目标, 目的, 对象, 宾语, 客体； vi. 反对, 抱反感",,cet4,,objected|objecting|objects,1153,,
attitude,'ætitju:d,,"n. 态度, 看法, 姿势； [医] 体态, 姿势, 态度",,cet4,,attitudes,1155,,
powerful,'pauәful,,"a. 有力的, 有权力的, 强大的； [机] 强力的",,cet4,,,1159,,
therefore,'ðєәfɒ:,,"adv. 因此, 所以",,cet4,,,1161,,
conduct,"'kɔndʌkt, -dәkt",,"n. 行为, 举动, 指导； vt. 为人, 指挥, 管理, 实施",,cet4,,conducted|conducting|conducts,1162,,
examine,ig'zæmin,,"v. 检查, 调查, 考试",,cet4,,examined|examines|examining,1165,,
touch,tʌtʃ,,"n. 触觉, 碰, 触, 机灵, 轻触, 格调, 少许, 缺点, 弹力； vt. 接触, 触摸, 触及, 使接触, 达到, 涉及, 影响到, 使轻度受害, 感动",,cet4,,touched|touches|touching,1166,,
completely,kәm'pli:tli,,"adv. 完全地, 十分地, 圆满地",,cet4,,,1169,,
investigation,in.vesti'geiʃәn,,"n. 调查, 审查； [医] 调查, 调查研究",,cet4,,investigations,1175,,
nuclear,'nju:kliә,,"a. 核子的, 原子能的, 核的, 中心的； [医] 核的",,cet4,,,1176,,
researcher,ri:'sә:tʃә,,n. 研究人员,,cet4,,researchers,1177,,
press,pres,,"n. 压, 揿, 按, 人群, 印刷机, 压力, 出版社, 记者, 报刊, 新闻舆论, 紧迫； vt. 压, 压榨, 紧抱, 逼迫, 推进, 强迫征募, 催逼",,cet4,,pressed|presses|pressing,1178,,
conflict,'kɒnflikt,,"n. 战斗, 冲突, 矛盾, 争执； vi. 争执, 战斗, 冲突, 抵触",,cet4,,conflicted|conflicting|conflicts,1179,,
replace,ri'pleis,,"vt. 代替, 替换, 放回, 归还； [计] 替换; DOS外部命令:取代或更新文件",,cet4,,replaced|replaces|replacing,1182,,
encourage,in'kʌridʒ,,"vt. 鼓励, 支持, 激励； [法] 怂恿, 煽动, 助长",,cet4,,encouraged|encourages|encouraging,1184,,
camp,kæmp,,"n. 露营, 帐篷； vi. 露营, 扎营",,cet4,,camped|camper|camping|camps,1188,,
brain,brein,,n. 脑； vt. 打碎脑部,,cet4,,brained|braining|brains,1189,,
feature,'fi:tʃә,,"n. 面孔的一部分(如眼、口等), 特征, 容貌, 特色, 特写； vt. 是...的特色, 特写, 放映",,cet4,,featured|features|featuring,1190,,
dozen,'dʌzn,,"n. 打, 十二个； a. 一打的",,cet4,,,1194,,
insurance,in'ʃurәns,,"n. 保险, 保险业, 保险费； [医] 保险",,cet4,,insurances,1197,,
department,di'pɑ:tmәnt,,"n. 部门, 系, 机关； [医] 部, 科",,cet4,,departments,1198,,
beginning,bi'giniŋ,,n. 开始,,cet4,,begin|beginning|beginnings|i,1200,,
generally,'dʒenәrәli,,"adv. 通常, 逐渐地, 普遍地",,cet4,,,1202,,
African,'æfrikәn,,"n. 非洲人； a. 非洲的, 非洲人的",,cet4,,africans,1203,,
crisis,'kraisis,,"n. 危机, 危险期, 紧要关头； [医] 危象; 骤退, 临界, 极期",,cet4,,crises,1206,,
fan,fæn,,"n. 风扇, 迷, 狂热者, 爱好者； vt. 煽动, 刺激, 吹拂",,cet4,,fanned|fanning|fans,1208,,
stick,stik,,"n. 棍, 棒, 刺, 枯枝, 茎, 条状物； vt. 插进, 刺入, 钉住, 伸出, 粘贴, 停止",,cet4,,sticking|sticks|stuck,1209,,
easily,'i:zili,,"adv. 容易地, 轻易地, 流利地",,cet4,,,1211,,
hole,hәul,,"n. 孔, 洞, 穴, 漏洞； vt. 挖洞, 掘坑",,cet4,,holed|holes|holing,1213,,
element,'elimәnt,,"n. 元件, 元素, 要素； [计] 部分; 成分; 单元; 码元; 元件; 元素; 单元",,cet4,,elements,1214,,
vision,'viʒәn,,"n. 视觉, 眼光, 视力, 幻想； vt. 梦见, 想象, 显示",,cet4,,visions,1216,,
normal,'nɒ:ml,,"n. 常态, 标准, 正常, 普通； a. 正常的, 正规的, 标准的, 师范的, 正态的",,cet4,,normals,1217,,
stone,stәun,,"n. 石头, 宝石, 果核, 纪念碑, 结石； vt. 投扔石子, 铺石头",,cet4,,stoned|stones|stoning,1220,,
slowly,'slәuli,,"adv. 慢慢地, 迟缓地",,cet4,,,1222,,
scale,skeil,,"n. 刻度, 衡量, 比例, 比例尺, 数值范围, 等级, 规模, 天平, 秤, 鳞, 积垢； vt. 依比例决定, 攀登, 测量, 绘制, 刮鳞, 使生垢, 过秤",,cet4,,scaled|scales|scaling,1223,,
introduce,.intrә'dju:s,,"vt. 介绍, 引入, 采用, 输入； [法] 引进, 输入, 介绍",,cet4,,introduced|introduces|introducing,1225,,
attempt,ә'tempt,,"n. 尝试, 企图； vt. 尝试, 企图",,cet4,,attempted|attempting|attempts,1227,,
spot,spɒt,,"n. 污点, 地点, 斑点, 点, 娱乐场所, 处境, 少量； a. 当场的, 现场的, 现货买卖的, 现金交易的, 抽样的",,cet4,,spots|spotted|spotting,1228,,
lack,læk,,"n. 缺乏, 无, 不足； vt. 缺乏, 短少, 不足, 需要",,cet4,,lacked|lacking|lacks,1229,,
Christmas,'krismәs,,n. 圣诞节,,cet4,,christmases,1232,,
distance,'distәns,,"n. 距离, 远方, 遥远； [计] 位距",,cet4,,distanced|distances|distancing,1235,,
wood,wud,,"n. 木材, 木制品； vt. 植林于, 给...添加木柴",,cet4,,woods,1236,,
truck,trʌk,,"n. 卡车, 货车, 对...进行交易, 来往, 实物工资, (供应市场的)蔬菜, 废物, 废话； vt. 对...进行交易, 交往, 以卡车运输",,cet4,,trucked|trucking|trucks,1237,,
handle,hændl,,"n. 柄, 把手, 把柄, 柄状物, 手感； vt. 触摸, 运用, 买卖, 处理, 操作",,cet4,,handled|handles|handling,1238,,
survey,sә'vei,,"n. 纵览, 视察, 测量, 俯瞰, 调查； vt. 审视, 视察, 俯瞰, 通盘考虑",,cet4,,surveyed|surveying|surveys,1241,,
Soviet,'sәuviәt,,"n. 代表会议, 苏维埃, 苏联； a. 苏维埃的, 苏联的",,cet4,,soviets,1246,,
refuse,ri'fju:z,,"vt. 拒绝, 谢绝； vi. 拒绝",,cet4,,refused|refuses|refusing,1247,,
roll,rәul,,"n. 卷, 滚动, 名单, 案卷, 压路机； vi. 滚, 滚动, 飘流, 起伏, 卷, 绕",,cet4,,rolled|rolling|rolls,1249,,
screen,skri:n,,"n. 幕, 银幕, 屏风, 掩蔽物, 屏蔽, 筛子； vt. 掩蔽, 放映, 拍摄, 掩护, 筛, 甄别",,cet4,,screened|screening|screens,1252,,
gain,gein,,"n. 增益, 获得, 利润, 收获, 增加； vt. 得到, 增进, 赚到",,cet4,,gained|gaining|gains,1253,,
resident,'rezidәnt,,"n. 居民, 常驻程序, 居住者, 留鸟； a. 居留的, 定居的",,cet4,,residents,1254,,
hide,haid,,"n. 兽皮, 迹象, 躲藏处； vt. 藏, 隐瞒, 遮避, 剥...的皮, 隐藏",,cet4,,hid|hidden|hides|hiding,1255,,
gold,gәuld,,"n. 黄金, 钱财, 金块, 金色, 宝贵； a. 金的, 似金的, 金色的, 金制的",,cet4,,golding|golds,1256,,
club,klʌb,,"n. 俱乐部, 木棍, 球棒； vt. 用棍棒打, 缴纳",,cet4,,clubbed|clubbing|clubs,1257,,
potential,pә'tenʃәl,,"n. 潜在性, 可能性, 潜力, 潜能, 势, 位； a. 有潜力的, 可能的, 潜在的",,cet4,,potentials,1260,,
presence,'prezns,,"n. 出席, 面前, 存在, 仪态, 风度； [电] 出现",,cet4,,presences,1264,,
independent,.indi'pendәnt,,"n. 独立自主者, 无党派者； a. 独立的, 有主见的, 不须依赖的, 不受约束的",,cet4,,independents,1265,,
shape,ʃeip,,"n. 形状, 形态, 外形, 形式, 身材； vt. 定形, 使成形, 塑造, 计划, 使符合",,cet4,,shaped|shapes|shaping,1267,,
reader,'ri:dә,,"n. 读者, 读物, 文选, 校对人, 讲师； [计] 阅读程序; 阅读器",,cet4,,readers,1268,,
crowd,kraud,,"n. 群众, 一伙人； vt. 拥挤, 挤满, 挤进",,cet4,,crowded|crowding|crowds,1270,,
Christian,'kristʃәn,,"n. 基督徒, 正派人； a. 基督的, 基督教的",,cet4,,christians,1271,,
express,ik'spres,,"n. 快车, 快递, 专使； a. 明确的, 丝毫不差的, 专门的, 快的",,cet4,,expressed|expresses|expressing,1272,,
willing,'wiliŋ,,"a. 乐意的, 自愿的, 甘愿的",,cet4,,i|willing,1274,,
strength,streŋθ,,"n. 力量, 实力, 强度, 浓度, 人数, 抵抗力； [化] 强度",,cet4,,strengths,1275,,
band,bænd,,"n. 带子, 队, 乐队； v. 联合, 结合",,cet4,,banded|banding|bands,1277,,
obviously,'ɔbviәsli,,"adv. 显而易见地, 明显地",,cet4,,,1278,,
target,'tɑ:git,,"n. 目标, 靶子, 指标； vt. 对准, 订指标",,cet4,,targeted|targeting|targets,1281,,
guard,gɑ:d,,"n. 守卫者, 警戒, 护卫队, 防护装置； vt. 保卫, 看守, 当心",,cet4,,guarded|guarding|guards,1284,,
reporter,ri'pɒ:tә,,"n. 记者, 报告者； [化] 指示器",,cet4,,reporters,1286,,
tool,tu:l,,"n. 工具, 机床, 傀儡； vt. 用工具加工",,cet4,,tooled|tooling|tools,1291,,
wild,waild,,"n. 荒野, 荒地； a. 野性的, 野蛮的, 野生的, 失控的, 任性的, 杂乱的, 轻率的, 狂热的, 疯狂的",,cet4,,wilder|wildest|wilds,1292,,
vehicle,'vi:ikl,,"n. 交通工具, 车辆, 传播媒介； [化] 载体; 运载体; 漆料",,cet4,,vehicles,1293,,
facility,fә'siliti,,"n. 容易, 灵巧, 设备； [计] 设施; 设备; 装备",,cet4,,facilities,1297,,
understanding,.ʌndә'stændiŋ,,"n. 理解, 谅解； [法] 协商, 协议, 谅解",,cet4,,i|understand|understanding|understandings,1298,,
average,'ævәridʒ,,"n. 平均, 平均数, 一般水平, 海损； a. 平均的, 中等的, 平常的",,cet4,,averaged|averages|averaging,1299,,
advantage,әd'vɑ:ntidʒ,,"n. 优点, 便利, 好处, 优势； vt. 有助于",,cet4,,advantaged|advantages|advantaging,1301,,
leadership,'li:dәʃip,,"n. 领导能力, 领导阶层",,cet4,,leaderships,1304,,
earn,ә:n,,"vt. 赚得, 获得, 博得； [计] 欧州科学研究网",,cet4,,earned|earning|earns,1305,,
pound,paund,,"n. 磅, 英镑, 重击, 鱼塘, 拘留所, 兽栏； vt. 强烈打击, 捣烂, 监禁, 关入栏内",,cet4,,pounded|pounding|pounds,1306,,
basis,'beisis,,"n. 基础, 主要成分； [化] 基底",,cet4,,,1307,,
sample,'sæmpl,,"n. 样品, 范例, 样本； vt. 抽样, 尝试",,cet4,,sampled|samples|sampling,1311,,
tiny,'taini,,"a. 很少的, 微小的",,cet4,,tinier|tinies|tiniest,1313,,
settle,'setl,,"n. 有背长椅； vt. 决定, 整理, 安放, 使定居, 使平静, 支付, 安排, 解决, 结算",,cet4,,settled|settles|settling,1316,,
feed,fi:d,,"n. 饲料, 一餐, 饲养； vt. 喂, 饲养, 放牧, 靠...为生",,cet4,,fed|feed|feeding|feeds|pd,1317,,
collect,kә'lekt,,"v. 收集, 聚集, 集中, 搜集； a. 由收到者付款的",,cet4,,collected|collecting|collects,1318,,
additional,ә'diʃәnәl,,"a. 附加的, 另外的, 额外的； [机] 加添的, 附加的",,cet4,,,1319,,
highly,'haili,,"adv. 非常, 非常赞许地； [电] 大大地",,cet4,,,1320,,
title,'taitl,,"n. 头衔, 名称, 标题, 书名, 扉页, 权利, 资格, 冠军, 字幕； vt. 授予头衔, 加标题于",,cet4,,titled|titles|titling,1323,,
mostly,'mәustli,,"adv. 大概, 大部分, 主要； [经] 大部份",,cet4,,,1324,,
faith,feiθ,,"n. 信心, 信任, 忠实, 保证； [法] 信任, 信仰, 信念",,cet4,,faiths,1326,,
promote,prәu'mәut,,"vt. 促进, 晋升, 创办, 推销； [经] 促进, 推广, 推销",,cet4,,promoted|promotes|promoting,1328,,
living,'liviŋ,,"n. 生活, 生计, 生存； a. 活的, 逼真的, 现存的",,cet4,,i|live|living|livings,1329,,
count,kaunt,,"vt. 计算, 视为； vi. 计数",,cet4,,counted|counting|counts,1331,,
unless,.ʌn'les,,conj. 除非； prep. 除...之外,,cet4,,,1332,,
marry,'mæri,,"vt. 与...结婚, 娶, 嫁； vi. 结婚",,cet4,,married|marries|marrying,1333,,
path,pɑ:θ,,"n. 路径, 小路, 道路, 途径, 路线, 轨道； [计] 路径; DOS内部命令:设定DOS读取程序的路径",,cet4,,paths,1336,,
folk,fәuk,,"n. 人们, 家人, 亲属, 民族； a. 民间的",,cet4,,folks,1339,,
principle,'prinsipl,,"n. 原则, 原理, 主义； [化] 原理",,cet4,,principles,1341,,
survive,sә'vaiv,,"vt. 比...活得长, 生存, 生还, 幸免于； vi. 活下来, 幸存",,cet4,,survived|survives|surviving,1342,,
lift,lift,,"n. 举起, 帮助, 昂扬, 电梯； vt. 升高, 提高, 鼓舞, 清偿, 空运, 举起, 剽窃",,cet4,,lifted|lifting|lifts,1343,,
border,'bɒ:dә,,"n. 边缘, 边境, 边界, 花坛； vt. 在...上镶边, 接近",,cet4,,bordered|bordering|borders,1344,,
competition,.kɒmpi'tiʃәn,,"n. 竞争, 竞赛； [经] 竞争, 竞销, 比赛",,cet4,,competitions,1345,,
gather,'gæðә,,"n. 集合, 聚集； vi. 聚集, 集合, 渐增",,cet4,,gathered|gathering|gathers,1347,,
limit,'limit,,"n. 界限, 边界, 限度, 极限, 限制； vt. 限制, 限定",,cet4,,limited|limiting|limits,1348,,
equipment,i'kwipmәnt,,"n. 装备, 设备, 才能； [化] 设备; 装备; 装置",,cet4,,equipments,1352,,
aspect,'æspekt,,"n. 外观, 方面, 面貌, 方向； [医] 方面, 局面; 外观",,cet4,,aspects,1357,,
failure,'feiljә,,"n. 失败, 失败者, 不足, 缺乏, 破产； [计] 故障; 失效",,cet4,,failures,1360,,
annual,'ænjuәl,,"n. 年刊, 年报； a. 每年的, 一年一次的, 全年的, 一年生的",,cet4,,annuals,1361,,
comment,'kɒment,,"n. 注解, 批评, 评论, 备注； vi. 评论, 注解",,cet4,,commented|commenting|comments,1363,,
affair,ә'fєә,,"n. 事件, 事务, 恋爱事件",,cet4,,affairs,1364,,
spread,spred,,"n. 传播, 散布, 伸展； a. 双唇展开的, 伸展的",,cet4,,dp|spread|spreading|spreads,1371,,
chairman,'tʃєәmәn,,"n. 主席, 会长； [经] 主席",,cet4,,chairmanned|chairmanning|chairmans|chairmen,1372,,
baseball,'beisbɒ:l,,n. 棒球； [计] 棒球系统,,cet4,,,1373,,
soft,sɒft,,"a. 软的, 温和的, 柔和的, 柔滑的, 温柔的, 软弱的, 坡度小的, 笨的, 纸币的； n. 柔软的东西, 笨人, 纸币",,cet4,,softer|softest,1374,,
ignore,ig'nɒ:,,"vt. 不理睬, 忽视, 驳回, 忽略； [计] 忽略",,cet4,,ignored|ignores|ignoring,1375,,
belief,bi'li:f,,"n. 信念, 相信, 信仰",,cet4,,beliefs,1378,,
demonstrate,'demәnstreit,,"vt. 示范, 证明； vi. 示威",,cet4,,demonstrated|demonstrates|demonstrating,1379,,
murder,'mә:dә,,"n. 谋杀； vt. 谋杀, 损毁, 破坏",,cet4,,murdered|murdering|murders,1381,,
religion,ri'lidʒәn,,"n. 宗教, 信仰； [法] 宗教, 宗教信仰, 信仰",,cet4,,religions,1383,,
review,ri'vju:,,"n. 检讨, 复习, 回顾, 检阅, 评论； vt. 温习, 检讨, 评论, 再检察, 复审",,cet4,,reviewed|reviewing|reviews,1384,,
editor,'editә,,"n. 编者, 编辑, 主笔, 编辑器, 编辑装置； [计] 编辑器",,cet4,,editors,1385,,
engage,in'geidʒ,,"vi. 答应, 从事, 交战； vt. 使忙碌, 雇佣, 预定, 使从事于, 使参加",,cet4,,engaged|engages|engaging,1387,,
document,'dɒkjumәnt,,"n. 文件, 公文, 文档； vt. 证明, 为...引证",,cet4,,documented|documenting|documents,1389,,
speed,spi:d,,"n. 速率, 速度, 迅速； vi. 加速, 超速, 快进",,cet4,,sped|speeded|speeding|speeds,1390,,
cross,krɒs,,"n. 十字架, 十字架形物件, 交叉, 十字标, 交叉路, 磨难, 杂交； a. 生气的, 交叉的, 相反的",,cet4,,crossed|crosses|crossing,1391,,
