term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
perform,pә'fɒ:m,,"vt. 进行, 履行, 完成, 执行, 表演； vi. 行动, 工作, 执行, 演出",,ky,,performed|performing|performs,953,,
discover,dis'kʌvә,,"vt. 发现, 找到, 暴露； vi. 发现",,ky,,discovered|discovering|discovers,956,,
candidate,'kændideit,,"n. 候选人, 投考者； [法] 候选, 候补者",,ky,,candidates,957,,
production,prә'dʌkʃәn,,"n. 制造, 生产, 产物； [医] 产生, 生成",,ky,,productions,959,,
treat,tri:t,,"n. 宴请, 款待； vt. 视为, 对待, 论述, 治疗, 款待",,ky,,treated|treating|treats,960,,
inside,'in'said,,"n. 内部, 内脏, 内幕； a. 内部的, 秘密的, 户内的",,ky,,insides,964,,
conference,'kɒnfәrәns,,"n. 会议； [经] 会议, 讨论会, 协商会",,ky,,conferences,965,,
unit,'ju:nit,,"n. 单位, 分队, 部队, 单元, 部件, 装置； a. 单位的, 单元的",,ky,,units,966,,
style,stail,,"n. 风格, 时尚, 文体, 风度, 字体, 类型； vt. 称呼, (根据新款式)设计, 使合潮流",,ky,,styled|styles|styling,968,,
adult,'ædʌlt,,"n. 成人, 成虫； a. 成年的, 成熟的",,ky,,adults,969,,
range,'reindʒ,,"n. 排, 行, 山脉, 范围, 行列, 射程； vt. 排列, 归类于, 使并列, 放牧",,ky,,ranged|ranges|ranging,972,,
edge,edʒ,,"n. 边缘, 尖锐, 刀刃, 优势； vt. 使锐利, 挤进, 镶边",,ky,,edged|edges|edging,977,,
throughout,θru:'aut,,"adv. 到处, 贯穿全部地, 自始至终； prep. 遍及, 在各处",,ky,,,983,,
challenge,'tʃælindʒ,,"n. 挑战, 盘问； vt. 向...挑战, 要求, 怀疑",,ky,,challenged|challenges|challenging,984,,
fear,fiә,,"n. 恐怖, 害怕, 担心； v. 害怕, 恐惧, 为...担心, 敬畏",,ky,,feared|fearing|fears,985,,
shoulder,'ʃәuldә,,"n. 肩, 肩膀, 衣肩； vt. 肩负, 负担, 担任",,ky,,shouldered|shouldering|shoulders,986,,
dream,dri:m,,"n. 梦, 空想, 愿望； v. 做梦, 想象, 梦想",,ky,,dreamed|dreaming|dreams,990,,
bar,bɑ:,,"n. 条, 棒, 酒吧, 栅, 障碍物； vt. 禁止, 阻挡, 妨碍",,ky,,barred|barring|bars,991,,
improve,im'pru:v,,"vt. 改良, 提高...的价值, 改善, 利用； vi. 变得更好, 增加",,ky,,improved|improves|improving,995,,
stuff,stʌf,,"n. 原料, 要素, 东西, 材料, 素质, 织品, 废物, 废话； vt. 装填",,ky,,stuffed|stuffing|stuffs,996,,
detail,'di:teil,,"n. 细节, 详情； vt. 详述, 选派",,ky,,detailed|detailing|details,997,,
magazine,.mægә'zi:n,,"n. 杂志, 仓库, 弹盒, 胶卷盒； [计] 卡片箱, 介质装卸程序",,ky,,magazines,1001,,
reflect,ri'flekt,,"vt. 反射, 反映, 招致, 深思； vi. 被反射, 映出, 深思, 考虑, 指责",,ky,,reflected|reflecting|reflects,1004,,
heat,hi:t,,"n. 热, 热度, 体温, 高潮； vi. 加热, 激昂, 加剧",,ky,,heated|heating|heats,1009,,
marriage,'mæridʒ,,"n. 婚姻, 结婚, 婚礼, 合并； [医] 婚姻, 结婚",,ky,,marriages,1011,,
tough,tʌf,,"n. 恶棍； a. 强硬的, 艰苦的, 坚固的, 坚韧的, 粗暴的, 咬不动的",,ky,,tougher|toughest|toughs,1012,,
purpose,'pә:pәs,,"n. 目的, 意向, 决心, 用途, 效果, 论题； vt. 意欲, 企图, 计划",,ky,,purposed|purposes|purposing,1014,,
pattern,'pætәn,,"n. 模范, 典型, 式样, 样品, 图案, 格调, 模式； vt. 模仿, 仿造, 以图案装饰",,ky,,patterned|patterning|patterns,1017,,
skin,skin,,"n. 皮肤, 皮； vt. 剥皮, 在...植皮",,ky,,skinned|skinning|skins,1019,,
owner,'әunә,,"n. 拥有者, 物主, 所有人； [经] 所有者, 物主, 业主",,ky,,owners,1021,,
gas,gæs,,"n. 气体, 汽油, 瓦斯； [化] 气体; 煤气; 瓦斯; 毒气",,ky,,gases|gassed|gasses|gassing,1023,,
commercial,kә'mә:ʃәl,,"a. 商业的, 商用的, 商品化的； n. 商业广告节目",,ky,,commercials,1027,,
address,ә'dres,,"n. 住址, 演说, 举止, 灵巧, 求爱； vt. 发表(演说或讲话), 对付, 写地址",,ky,,addressed|addresses|addressing,1028,,
cancer,'kænsә,,"n. 癌, 恶性肿瘤； [医] 癌",,ky,,cancers,1029,,
item,'aitәm,,"n. 项目, 条款, 一则, 项； [计] 项",,ky,,items,1031,,
reality,ri'æliti,,"n. 实在, 事实, 实体, 逼真； [法] 现实, 实在存在的事物, 实在性",,ky,,realities,1032,,
coach,kәutʃ,,"n. 四轮大马车, 教练； vt. 训练, 指导",,ky,,coached|coaches|coaching,1033,,
yard,jɑ:d,,"n. 码, 庭院, 工场； [化] 堆置场",,ky,,yards,1035,,
violence,'vaiәlәns,,"n. 猛烈, 暴力, 暴虐, 暴行； [法] 暴行, 暴力, 暴乱",,ky,,,1037,,
total,'tәutl,,"a. 全体的, 总的, 全然的； vt. 计算...的总和, 共计为",,ky,,totalled|totalling|totals,1038,,
tend,tend,,"vi. 走向, 有某种的倾向, 易于, 照顾, 注意； vt. 照料, 护理",,ky,,tended|tending|tends,1039,,
investment,in'vestmәnt,,"n. 投资； [医] 包埋料, 围模料, 包埋法, 围模法",,ky,,investments,1040,,
finger,'fiŋgә,,"n. 手指, 指状物, (手套的)手指部分, 指针； v. 用手指拨弄, 伸出",,ky,,fingered|fingering|fingers,1042,,
collection,kә'lekʃәn,,"n. 收集, 采集, (一批)收藏品, 募捐； [医] 收集; 收集品, 标本",,ky,,collections,1045,,
task,tɑ:sk,,"n. 工作, 任务, 作业, 困难的工作； vt. 派给...工作, 使辛劳",,ky,,tasked|tasking|tasks,1047,,
shot,ʃɒt,,"n. 发射, 炮弹, 射击, 射手, 投篮, 射门, 子弹, 射程, 拍摄, 注射； vt. 装弹, 使成颗粒状",,ky,,dp|shoot|shots,1053,,
budget,'bʌdʒit,,n. 预算； vi. 编预算,,ky,,budgeted|budgeting|budgets,1054,,
painting,'peintiŋ,,"n. 画, 绘画, 油漆； [化] 涂漆",,ky,,i|painting|paintings,1056,,
scientist,'saiәntist,,n. 科学家； [医] 科学家,,ky,,scientists,1057,,
safe,seif,,"n. 保险箱, 冷藏室； a. 安全的, 可靠的, 平安的, 稳健的, 有把握的",,ky,,safer|safes|safest,1058,,
threat,θret,,"n. 恐吓, 恶兆, 威胁； [经] 威胁",,ky,,threats,1066,,
responsibility,ri.spɒnsә'biliti,,"n. 责任, 职责, 负担, 可靠性； [化] 职责",,ky,,responsibilities,1067,,
attorney,ә'tә:ni,,"n. 代理人, 律师； [经] 律师, 代理人",,ky,,attorneys,1069,,
score,skɒ:,,"n. 得分, 抓痕, 二十个, 刻痕, 帐目, 乐谱, 起跑线, 终点线, 大量； vt. 刻划, 划线, 获得, 评价, 把...记下",,ky,,scored|scores|scoring,1070,,
account,ә'kaunt,,"n. 报告, 解释, 估价, 理由, 利润, 算账, 帐目； vi. 报帐, 解释, 导致, 报偿, 占, 杀死",,ky,,accounted|accounting|accounts,1071,,
vote,vәut,,"n. 投票, 选举, 选票, 表决, 选举权, 得票数； vi. 投票, 选举",,ky,,voted|votes|voting,1078,,
prevent,pri'vent,,"v. 预防, 防止, 阻止, 妨碍",,ky,,prevented|preventing|prevents,1083,,
citizen,'sitizn,,"n. 市民, 公民； [法] 公民, 国民, 市民",,ky,,citizens,1084,,
majority,mә'dʒɒriti,,"n. 多数, 大半； [计] 多数逻辑",,ky,,majorities,1085,,
born,bɒ:n,,a. 天生的； bear的过去分词,,ky,,bear|born|borning|d,1088,,
professional,prә'feʃәnl,,"n. 专业人才； a. 专业的, 职业的",,ky,,professionals,1094,,
alone,ә'lәun,,"a. 孤独的, 单独的, 独自的； adv. 独自地",,ky,,,1097,,
customer,'kʌstәmә,,n. 消费者； [化] 顾客,,ky,,customers,1098,,
speech,spi:tʃ,,"n. 演讲, 说话, 谈话, 言语, 引语, 民族语言； [医] 言语, 语言",,ky,,speeches,1100,,
successful,sәk'sesful,,"a. 成功的, 一帆风顺的, 顺利的； [经] 成功的",,ky,,,1101,,
option,'ɒpʃәn,,"n. 选择权, 挑选, 选项； [计] 选项",,ky,,options,1102,,
southern,'sʌðәn,,"n. 南方人, 男风； a. 向南方的, 来自南方的",,ky,,,1105,,
eventually,i'ventʃuәli,,"adv. 最后, 终于",,ky,,,1106,,
fresh,freʃ,,"a. 新鲜的, 新奇的, 另外的, 淡的, 精神饱满的, 冒失的； adv. 最新地, 刚刚",,ky,,fresher|freshest,1107,,
video,'vidiәu,,"n. 影像, 电视； a. 图像的, 电视的",,ky,,videoing|videos,1109,,
global,'glәubl,,"a. 通用的, 全球的, 球形的, 综合的, 普遍的； [计] 共用",,ky,,,1110,,
access,'ækses,,"n. 通路, 入口, 接近, 进入, 使用权, 发作； vt. 访问, 存取, 接近, 使用",,ky,,accessed|accesses|accessing,1113,,
judge,dʒʌdʒ,,"n. 法官, 裁判员, 审判官, 鉴定人； vt. 审理, 鉴定, 判断, 判决, 裁定",,ky,,judged|judges|judging,1115,,
publish,'pʌbliʃ,,"vt. 出版, 发行, 公开, 发表, 宣传, 公布； vi. 出版, 发行",,ky,,published|publishes|publishing,1116,,
release,ri'li:s,,"n. 释放, 发泄, 豁免, 发行, 释放证书； vt. 释放, 解除, 放松, 豁免, 免除, 发布, 放弃, 让与",,ky,,released|releases|releasing,1120,,
labor,'leibә,,"n. 劳动, 努力, 工作, 劳工, 分娩； vi. 劳动, 努力, 苦干",,ky,,labored|laboring|labors,1123,,
opinion,ә'pinjәn,,"n. 意见, 评价, 主张； [经] 意见",,ky,,opinions,1124,,
recall,ri'kɒ:l,,"n. 回忆, 召回, 撤消； vt. 回想, 回忆, 召回, 撤消, 使恢复",,ky,,recalled|recalling|recalls,1129,,
stare,stєә,,"vi. 注视, 凝视, 瞪视, 显眼； vt. 盯",,ky,,stared|stares|staring,1131,,
safety,'seifti,,"n. 安全, 保险, 平安, 保安设备； vt. 保护, 防护",,ky,,,1132,,
effective,i'fektiv,,"a. 有效的, 有力的, 实际的； n. 有生力量",,ky,,,1133,,
neighborhood,'neibәhud,,"n. 附近, 邻近",,ky,,neighborhoods,1134,,
original,ә'ridʒәnl,,"a. 最初的, 原始的, 有创意的； n. 原物, 原作",,ky,,originals,1135,,
troop,tru:p,,"n. 军队, 一群, 一队； vi. 群集, 结队, 成群而行",,ky,,trooped|trooping|troops,1137,,
income,'inkʌm,,"n. 收入, 收益, 流入； [经] 收益",,ky,,incomes,1138,,
directly,"di'rektli, dai'rektli",,"adv. 径直地, 直接地, 直率地, 正好地, 直截了当地, (非正式)立即, 马上； conj. 一...(就...), 一当...就...",,ky,,,1139,,
hurt,hә:t,,"n. 伤害, 创伤, 损害； v. 伤害, (使)伤心, 危害, 刺痛",,ky,,dp|hurt|hurting|hurts,1140,,
track,træk,,"n. 轨迹, 足迹, 径迹, 小道, 轨道, 磁轨, 途径； vt. 循路而行, 追踪, 通过, 用纤拉",,ky,,tracked|tracking|tracks,1143,,
basic,'beisik,,"n. 基本原理, 要素, 基本规律； a. 基本的, 碱性的",,ky,,basics,1144,,
freedom,'fri:dәm,,"n. 自由, 坦率, 特权； [法] 自由, 自主, 免除",,ky,,freedoms,1148,,
achieve,ә'tʃi:v,,"vt. 完成, 达到； vi. 如愿以偿",,ky,,achieved|achieves|achieving,1152,,
object,'ɒbdʒekt,,"n. 物体, 目标, 目的, 对象, 宾语, 客体； vi. 反对, 抱反感",,ky,,objected|objecting|objects,1153,,
attitude,'ætitju:d,,"n. 态度, 看法, 姿势； [医] 体态, 姿势, 态度",,ky,,attitudes,1155,,
client,'klaiәnt,,"n. 客户, 顾客, 委托人； [计] 客户, 客户机, 客户机程序",,ky,,clients,1157,,
powerful,'pauәful,,"a. 有力的, 有权力的, 强大的； [机] 强力的",,ky,,,1159,,
therefore,'ðєәfɒ:,,"adv. 因此, 所以",,ky,,,1161,,
conduct,"'kɔndʌkt, -dәkt",,"n. 行为, 举动, 指导； vt. 为人, 指挥, 管理, 实施",,ky,,conducted|conducting|conducts,1162,,
examine,ig'zæmin,,"v. 检查, 调查, 考试",,ky,,examined|examines|examining,1165,,
touch,tʌtʃ,,"n. 触觉, 碰, 触, 机灵, 轻触, 格调, 少许, 缺点, 弹力； vt. 接触, 触摸, 触及, 使接触, 达到, 涉及, 影响到, 使轻度受害, 感动",,ky,,touched|touches|touching,1166,,
nuclear,'nju:kliә,,"a. 核子的, 原子能的, 核的, 中心的； [医] 核的",,ky,,,1176,,
press,pres,,"n. 压, 揿, 按, 人群, 印刷机, 压力, 出版社, 记者, 报刊, 新闻舆论, 紧迫； vt. 压, 压榨, 紧抱, 逼迫, 推进, 强迫征募, 催逼",,ky,,pressed|presses|pressing,1178,,
conflict,'kɒnflikt,,"n. 战斗, 冲突, 矛盾, 争执； vi. 争执, 战斗, 冲突, 抵触",,ky,,conflicted|conflicting|conflicts,1179,,
replace,ri'pleis,,"vt. 代替, 替换, 放回, 归还； [计] 替换; DOS外部命令:取代或更新文件",,ky,,replaced|replaces|replacing,1182,,
encourage,in'kʌridʒ,,"vt. 鼓励, 支持, 激励； [法] 怂恿, 煽动, 助长",,ky,,encouraged|encourages|encouraging,1184,,
camp,kæmp,,"n. 露营, 帐篷； vi. 露营, 扎营",,ky,,camped|camper|camping|camps,1188,,
brain,brein,,n. 脑； vt. 打碎脑部,,ky,,brained|braining|brains,1189,,
feature,'fi:tʃә,,"n. 面孔的一部分(如眼、口等), 特征, 容貌, 特色, 特写； vt. 是...的特色, 特写, 放映",,ky,,featured|features|featuring,1190,,
dozen,'dʌzn,,"n. 打, 十二个； a. 一打的",,ky,,,1194,,
insurance,in'ʃurәns,,"n. 保险, 保险业, 保险费； [医] 保险",,ky,,insurances,1197,,
department,di'pɑ:tmәnt,,"n. 部门, 系, 机关； [医] 部, 科",,ky,,departments,1198,,
beginning,bi'giniŋ,,n. 开始,,ky,,begin|beginning|beginnings|i,1200,,
crisis,'kraisis,,"n. 危机, 危险期, 紧要关头； [医] 危象; 骤退, 临界, 极期",,ky,,crises,1206,,
fan,fæn,,"n. 风扇, 迷, 狂热者, 爱好者； vt. 煽动, 刺激, 吹拂",,ky,,fanned|fanning|fans,1208,,
stick,stik,,"n. 棍, 棒, 刺, 枯枝, 茎, 条状物； vt. 插进, 刺入, 钉住, 伸出, 粘贴, 停止",,ky,,sticking|sticks|stuck,1209,,
hole,hәul,,"n. 孔, 洞, 穴, 漏洞； vt. 挖洞, 掘坑",,ky,,holed|holes|holing,1213,,
element,'elimәnt,,"n. 元件, 元素, 要素； [计] 部分; 成分; 单元; 码元; 元件; 元素; 单元",,ky,,elements,1214,,
vision,'viʒәn,,"n. 视觉, 眼光, 视力, 幻想； vt. 梦见, 想象, 显示",,ky,,visions,1216,,
normal,'nɒ:ml,,"n. 常态, 标准, 正常, 普通； a. 正常的, 正规的, 标准的, 师范的, 正态的",,ky,,normals,1217,,
stone,stәun,,"n. 石头, 宝石, 果核, 纪念碑, 结石； vt. 投扔石子, 铺石头",,ky,,stoned|stones|stoning,1220,,
scale,skeil,,"n. 刻度, 衡量, 比例, 比例尺, 数值范围, 等级, 规模, 天平, 秤, 鳞, 积垢； vt. 依比例决定, 攀登, 测量, 绘制, 刮鳞, 使生垢, 过秤",,ky,,scaled|scales|scaling,1223,,
introduce,.intrә'dju:s,,"vt. 介绍, 引入, 采用, 输入； [法] 引进, 输入, 介绍",,ky,,introduced|introduces|introducing,1225,,
attempt,ә'tempt,,"n. 尝试, 企图； vt. 尝试, 企图",,ky,,attempted|attempting|attempts,1227,,
spot,spɒt,,"n. 污点, 地点, 斑点, 点, 娱乐场所, 处境, 少量； a. 当场的, 现场的, 现货买卖的, 现金交易的, 抽样的",,ky,,spots|spotted|spotting,1228,,
lack,læk,,"n. 缺乏, 无, 不足； vt. 缺乏, 短少, 不足, 需要",,ky,,lacked|lacking|lacks,1229,,
Christmas,'krismәs,,n. 圣诞节,,ky,,christmases,1232,,
distance,'distәns,,"n. 距离, 远方, 遥远； [计] 位距",,ky,,distanced|distances|distancing,1235,,
wood,wud,,"n. 木材, 木制品； vt. 植林于, 给...添加木柴",,ky,,woods,1236,,
truck,trʌk,,"n. 卡车, 货车, 对...进行交易, 来往, 实物工资, (供应市场的)蔬菜, 废物, 废话； vt. 对...进行交易, 交往, 以卡车运输",,ky,,trucked|trucking|trucks,1237,,
handle,hændl,,"n. 柄, 把手, 把柄, 柄状物, 手感； vt. 触摸, 运用, 买卖, 处理, 操作",,ky,,handled|handles|handling,1238,,
survey,sә'vei,,"n. 纵览, 视察, 测量, 俯瞰, 调查； vt. 审视, 视察, 俯瞰, 通盘考虑",,ky,,surveyed|surveying|surveys,1241,,
refuse,ri'fju:z,,"vt. 拒绝, 谢绝； vi. 拒绝",,ky,,refused|refuses|refusing,1247,,
roll,rәul,,"n. 卷, 滚动, 名单, 案卷, 压路机； vi. 滚, 滚动, 飘流, 起伏, 卷, 绕",,ky,,rolled|rolling|rolls,1249,,
screen,skri:n,,"n. 幕, 银幕, 屏风, 掩蔽物, 屏蔽, 筛子； vt. 掩蔽, 放映, 拍摄, 掩护, 筛, 甄别",,ky,,screened|screening|screens,1252,,
gain,gein,,"n. 增益, 获得, 利润, 收获, 增加； vt. 得到, 增进, 赚到",,ky,,gained|gaining|gains,1253,,
resident,'rezidәnt,,"n. 居民, 常驻程序, 居住者, 留鸟； a. 居留的, 定居的",,ky,,residents,1254,,
hide,haid,,"n. 兽皮, 迹象, 躲藏处； vt. 藏, 隐瞒, 遮避, 剥...的皮, 隐藏",,ky,,hid|hidden|hides|hiding,1255,,
gold,gәuld,,"n. 黄金, 钱财, 金块, 金色, 宝贵； a. 金的, 似金的, 金色的, 金制的",,ky,,golding|golds,1256,,
club,klʌb,,"n. 俱乐部, 木棍, 球棒； vt. 用棍棒打, 缴纳",,ky,,clubbed|clubbing|clubs,1257,,
potential,pә'tenʃәl,,"n. 潜在性, 可能性, 潜力, 潜能, 势, 位； a. 有潜力的, 可能的, 潜在的",,ky,,potentials,1260,,
presence,'prezns,,"n. 出席, 面前, 存在, 仪态, 风度； [电] 出现",,ky,,presences,1264,,
independent,.indi'pendәnt,,"n. 独立自主者, 无党派者； a. 独立的, 有主见的, 不须依赖的, 不受约束的",,ky,,independents,1265,,
shape,ʃeip,,"n. 形状, 形态, 外形, 形式, 身材； vt. 定形, 使成形, 塑造, 计划, 使符合",,ky,,shaped|shapes|shaping,1267,,
reader,'ri:dә,,"n. 读者, 读物, 文选, 校对人, 讲师； [计] 阅读程序; 阅读器",,ky,,readers,1268,,
crowd,kraud,,"n. 群众, 一伙人； vt. 拥挤, 挤满, 挤进",,ky,,crowded|crowding|crowds,1270,,
Christian,'kristʃәn,,"n. 基督徒, 正派人； a. 基督的, 基督教的",,ky,,christians,1271,,
express,ik'spres,,"n. 快车, 快递, 专使； a. 明确的, 丝毫不差的, 专门的, 快的",,ky,,expressed|expresses|expressing,1272,,
willing,'wiliŋ,,"a. 乐意的, 自愿的, 甘愿的",,ky,,i|willing,1274,,
strength,streŋθ,,"n. 力量, 实力, 强度, 浓度, 人数, 抵抗力； [化] 强度",,ky,,strengths,1275,,
band,bænd,,"n. 带子, 队, 乐队； v. 联合, 结合",,ky,,banded|banding|bands,1277,,
target,'tɑ:git,,"n. 目标, 靶子, 指标； vt. 对准, 订指标",,ky,,targeted|targeting|targets,1281,,
guard,gɑ:d,,"n. 守卫者, 警戒, 护卫队, 防护装置； vt. 保卫, 看守, 当心",,ky,,guarded|guarding|guards,1284,,
reporter,ri'pɒ:tә,,"n. 记者, 报告者； [化] 指示器",,ky,,reporters,1286,,
tool,tu:l,,"n. 工具, 机床, 傀儡； vt. 用工具加工",,ky,,tooled|tooling|tools,1291,,
wild,waild,,"n. 荒野, 荒地； a. 野性的, 野蛮的, 野生的, 失控的, 任性的, 杂乱的, 轻率的, 狂热的, 疯狂的",,ky,,wilder|wildest|wilds,1292,,
facility,fә'siliti,,"n. 容易, 灵巧, 设备； [计] 设施; 设备; 装备",,ky,,facilities,1297,,
understanding,.ʌndә'stændiŋ,,"n. 理解, 谅解； [法] 协商, 协议, 谅解",,ky,,i|understand|understanding|understandings,1298,,
average,'ævәridʒ,,"n. 平均, 平均数, 一般水平, 海损； a. 平均的, 中等的, 平常的",,ky,,averaged|averages|averaging,1299,,
advantage,әd'vɑ:ntidʒ,,"n. 优点, 便利, 好处, 优势； vt. 有助于",,ky,,advantaged|advantages|advantaging,1301,,
leadership,'li:dәʃip,,"n. 领导能力, 领导阶层",,ky,,leaderships,1304,,
earn,ә:n,,"vt. 赚得, 获得, 博得； [计] 欧州科学研究网",,ky,,earned|earning|earns,1305,,
pound,paund,,"n. 磅, 英镑, 重击, 鱼塘, 拘留所, 兽栏； vt. 强烈打击, 捣烂, 监禁, 关入栏内",,ky,,pounded|pounding|pounds,1306,,
basis,'beisis,,"n. 基础, 主要成分； [化] 基底",,ky,,,1307,,
sample,'sæmpl,,"n. 样品, 范例, 样本； vt. 抽样, 尝试",,ky,,sampled|samples|sampling,1311,,
tiny,'taini,,"a. 很少的, 微小的",,ky,,tinier|tinies|tiniest,1313,,
settle,'setl,,"n. 有背长椅； vt. 决定, 整理, 安放, 使定居, 使平静, 支付, 安排, 解决, 结算",,ky,,settled|settles|settling,1316,,
feed,fi:d,,"n. 饲料, 一餐, 饲养； vt. 喂, 饲养, 放牧, 靠...为生",,ky,,fed|feed|feeding|feeds|pd,1317,,
collect,kә'lekt,,"v. 收集, 聚集, 集中, 搜集； a. 由收到者付款的",,ky,,collected|collecting|collects,1318,,
additional,ә'diʃәnәl,,"a. 附加的, 另外的, 额外的； [机] 加添的, 附加的",,ky,,,1319,,
highly,'haili,,"adv. 非常, 非常赞许地； [电] 大大地",,ky,,,1320,,
